Season,Team,TG,W,L,P_ERA,P_G,P_GS,P_QS,P_CG,P_ShO,P_SV,P_HLD,P_BS,P_IP,P_TBF,P_H,P_R,P_ER,P_HR,P_BB,P_IBB,P_HBP,P_WP,P_BK,P_SO,B_G,B_AB,B_PA,B_H,B_1B,B_2B,B_3B,B_HR,B_R,B_RBI,B_BB,B_IBB,B_SO,B_HBP,B_SF,B_SH,B_GDP,B_SB,B_CS,B_AVG,F_Pos,F_Inn,F_rSZ,F_rCERA,F_rSB,F_rGDP,F_rARM,F_rGFP,F_rPM,F_rTS,F_DRS,F_ARM,F_DPR,F_RngR,F_ErrR,F_UZR,F_UZR/150,F_FRM,F_OAA,F_RAA,F_Def,WinP,x,B_K%,B_ISO,B_BABIP,B_AVG,B_OBP,B_SLG,B_wOBA,B_xwOBA,B_wRC+,B_BsR,B_Off,B_Def,B_WAR,P_K/9,P_BB/9,P_HR/9,P_BABIP,P_LOB%,P_GB%,P_HR/FB,P_vFA (pi),P_ERA,P_xERA,P_FIP,P_xFIP,P_WAR,F_G,F_GS,F_Inn,F_PO,F_A,F_E,F_FE,F_TE,F_DP,F_DPS,F_DPT,F_DPF,F_Scp,F_SB,F_CS,F_PB,F_WP,F_FP,F_TZ,RSPG,RAPG
2018,MIL,163,96,67,3.7330584222381265,722,163,51,0,0,49,92,25,1461,6114,1259,659,606,173,553,34,61,50,5,1428,2496,5542,6210,1398,904,252,24,218,754,711,537,32,1458,58,41,29,128,124,32,0.252255503,2B,13149,5.708977982867509,1,2,1,0,5,85,18,121,-0.896109174,3.600133622530848,36.884845638647676,-14.6487576,24.940124470740557,3.9801347282502593,7.110000081,35,31,38.943930274076756,0.588957055,0.566930296,0.234782608,0.172140022,0.302022011,0.252255503,0.322596309,0.424395525,0.3221590585868443,,99.94770609853916,8.197202716488391,7.709945488556161,77.31255478225648,28.48873127599799,8.796711926,3.406569814352614,1.065708097437617,0.27853295716850474,0.7444,0.431520644,0.124639769,92.66005154,3.7330584222381265,,4.005741321,4.035471708687269,14.489170609973371,2391,1467,13149,4383,1453,108,61,46,315,142,97,142,23,69,39,10,50,0.98183042,,4.625766871,4.042944785
2018,MIN,162,78,84,4.502081215986927,728,162,58,2,1,37,83,28,1443.1,6287,1425,775,722,198,573,34,80,59,0,1377,2351,5526,6154,1379,874,317,22,166,738,704,534,25,1328,37,38,19,89,47,27,0.249547593,P,12990,-7.67277599,0,-3,-4,4,-4,-3,30,12,-1.205016149,-2.372776964,10.47190672531724,-5.47806613,1.416017642710358,-0.15217555,-0.880000068,7,7,1.6576535463559756,0.481481481,0.47555989,0.215794605,0.155446978,0.298034398,0.249547593,0.31784841,0.404994571,0.3131834700142693,,95.83025763935201,0.6451833713799715,-30.45911651,-15.17806812,16.79244840324076,8.586379272,3.5729813528538905,1.2346427711432293,0.30229120473022913,0.7236,0.415891195,0.131648936,92.71115994,4.502081215986927,,4.392994393223159,4.330654625623226,11.396914750803262,2191,1458,12990,4330,1454,97,47,50,311,129,95,129,37,85,29,12,59,0.98350621,,4.555555556,4.783950617
2018,NYM,162,77,85,4.072800098189618,663,162,80,3,1,41,65,17,1460.2,6178,1364,707,661,185,484,32,71,26,2,1446,2333,5468,6177,1282,813,265,34,170,676,649,566,36,1404,73,42,28,116,71,39,0.23445501,P,13146,-9.038004012,-1,-6,0,-3,2,-11,-2,-33,-3.788088368,2.0688883834518492,-30.63630038,0.25895865820348263,-32.0965264,-5.02948673,-9.049999589,-16,-13,-26.28144181,0.475308642,0.477596217,0.227294803,0.154169715,0.282520325,0.23445501,0.312408521,0.388624725,0.3046802226755675,,93.99571219853637,2.5760421715676785,-43.09605051,9.536430685,16.17708775060776,8.909635313,2.9822015847560897,1.1398911016113153,0.29534068136272545,0.7301,0.420897718,0.122112211,93.92821202326303,4.072800098189618,,3.9669116573946805,4.033450291735219,17.858149365754798,2125,1458,13146,4382,1406,88,48,34,295,122,95,122,18,134,36,9,26,0.98502383,,4.172839506,4.364197531
2018,NYY,162,100,62,3.7759223939624422,670,162,67,2,2,49,76,17,1456.1,6141,1311,669,611,177,494,9,58,73,4,1634,2269,5515,6271,1374,815,269,23,267,851,821,625,21,1421,62,59,10,107,63,21,0.249138712,3B,13107,15.297832049429417,3,0,-6,6,-2,5,17,30,13.13593508861959,-6.837096527,-4.280098441,-1.92679397,0.092010278,1.663460106196944,10.020000118762255,-37,-28,-23.26816669,0.617283951,0.618044449,0.226598628,0.202357208,0.284868759,0.249138712,0.329180642,0.45149592,0.33525504800371636,,111.8121929,14.635278032626957,102.78095283265438,-26.00031604,29.802630683414968,10.097965943919199,3.0528734249058043,1.093843312162606,0.30015881418740076,0.7392,0.429410262,0.128727272,95.0690619,3.7759223939624422,,3.633536261,3.6129126563771417,24.46287707053125,2112,1458,13107,4369,1344,94,36,54,231,95,69,95,21,88,31,25,73,0.98381264,,5.25308642,4.12962963
2018,OAK,162,97,65,3.819421706697006,740,162,62,2,2,44,84,18,1465.2,6099,1303,674,622,184,474,19,53,86,2,1237,2403,5579,6255,1407,838,322,20,227,813,778,550,18,1381,76,44,6,136,35,21,0.252195734,P,13191,-1.092517976,-8,4,3,-3,-2,-2,23,13,-1.774863968,-0.005464222,28.980044089024886,9.465014318,36.664728057483444,3.9754675750707817,-2.845000055,19,14,14.020893683781157,0.598765432,0.592667082,0.220783373,0.186951066,0.293897882,0.252195734,0.325332053,0.4391468,0.3294486270978619,,111.91826561649522,-5.779015808,83.20204819951724,-0.659305049,30.33990461871785,7.595859567820251,2.910620400280355,1.1298610836531335,0.26957359672368103,0.7352,0.435825105,0.121854304,92.57201526806513,3.819421706697006,,4.183172756613942,4.252719701390838,13.463635449297726,2231,1458,13191,4397,1595,89,43,44,308,127,95,127,45,98,46,17,86,0.98536425,,5.018518519,4.160493827
2018,PHI,162,80,82,4.146183281319388,758,162,71,0,0,44,104,20,1445.2,6138,1366,728,666,171,500,35,60,81,7,1465,2474,5424,6136,1270,813,241,30,186,677,653,582,33,1520,64,32,32,102,69,26,0.234144542,CF,13011,-5.066917109,3,1,2,-9,-11,-66,-7,-89,-7.133392517,2.0372108183801174,-29.80371936,-10.66962788,-45.56954298,-7.955532631,6.380000210367143,-36,-30,-34.48161087,0.49382716,0.463748833,0.247718383,0.158370207,0.289066666,0.234144542,0.313995411,0.392514749,0.3073612679011505,,90.53629613948922,2.937068927101791,-68.45379575,7.985914474353194,13.276863388057395,9.120358118818174,3.112750211200742,1.0645605722306537,0.30314561136478946,0.7103,0.454206072,0.1240029,94.10583966,4.146183281319388,,3.833475913152188,3.871224311405889,19.684059065766633,2273,1458,13011,4337,1478,123,47,76,334,138,107,138,25,100,35,18,81,0.97928595,,4.179012346,4.49382716
2018,PIT,161,82,79,4.004184778475229,641,161,80,3,2,40,81,20,1434,6144,1380,693,638,174,497,43,69,95,6,1336,2293,5447,6066,1381,896,290,38,157,692,665,474,38,1229,59,52,31,121,70,38,0.253534055,2B,12906,-10.78739797,-1,5,-1,10,-12,-8,22,12,11.939776051789522,-0.125705114,-11.02368347,-3.547232721,-2.7568559,1.7538472382778878,-10.07000002,6,7,25.37868366537908,0.50931677,0.499277979,0.202604681,0.153662566,0.297592997,0.253534055,0.317307692,0.407196621,0.31226341768945104,,94.87254497872814,-13.25616129,-51.7276836,51.19445087201893,19.22402216,8.384938658,3.1192473901288227,1.0920503941296078,0.29646017699115046,0.736,0.434248554,0.121169916,94.28845343135767,4.004184778475229,,4.058617187178701,4.135125874629679,14.941419440321624,2092,1449,12906,4302,1478,105,57,45,280,130,92,130,16,72,36,8,95,0.98215803,,4.298136646,4.304347826
2018,SDP,162,66,96,4.410432566,697,162,47,0,0,36,83,17,1457,6254,1430,767,714,185,519,28,68,52,4,1399,2380,5486,6059,1289,847,250,30,162,617,583,471,28,1523,31,36,35,122,95,36,0.23496172,P,13113,1.8694571012165397,0,-2,-6,-5,-5,33,5,33,-8.838777613,-6.398685751,-19.97227755,8.987824324925896,-26.22192383,-5.489670347,4.1000001253560185,7,7,-4.530929733,0.407407407,0.392876825,0.25136161,0.14509661,0.293719051,0.23496172,0.297310756,0.38005833,0.2936806444965894,,84.36465697149734,-5.671593419,-122.0000072,28.704596045427024,9.652899119336265,8.641729915,3.205902663336567,1.1427591381835547,0.30492285084496695,0.711,0.444125388,0.136430678,92.09903044195804,4.410432566,,4.099345761500972,3.9858142243881174,12.39115566574037,2208,1458,13113,4371,1539,100,50,50,314,129,97,128,31,88,30,12,52,0.98336106,,3.808641975,4.734567901
2018,SEA,162,89,73,4.125172539666342,699,162,66,3,1,60,109,21,1448.2,6073,1396,711,664,195,400,21,72,57,3,1328,2373,5513,6087,1402,938,256,32,176,677,644,430,17,1221,70,41,29,128,79,37,0.254307999,P,13038,3.084930046927184,4,2,11,6,1,-35,17,7,-4.014957415,7.356108387932181,-14.86552463,1.1437421535338217,-10.38063817,-1.411902256,6.864999962970614,-11,-9,-1.726586126,0.549382716,0.475519012,0.200591424,0.153818248,0.294924224,0.254307999,0.314172447,0.408126247,0.3126418936700838,,99.85630476788711,-7.023045108,-8.293132807,-11.79450254,19.188531882780598,8.250345079332684,2.485043698594182,1.2114588030646638,0.29450711132908286,0.7254,0.425094517,0.126541207,93.60332851803625,4.125172539666342,,4.054355586841301,4.061350016643122,16.492139962501824,2203,1458,13038,4346,1486,88,54,32,373,154,115,154,24,66,26,13,57,0.98513514,,4.179012346,4.388888889
2018,SFG,162,73,89,3.9539217619318707,711,162,73,1,1,36,82,30,1461.1,6191,1387,699,642,156,524,37,45,44,4,1269,2412,5541,6113,1324,906,255,30,133,603,573,448,40,1467,49,42,33,113,77,34,0.238946038,P,13152,-9.027610112,0,-2,0,-10,1,-15,23,-6,-12.23453092,-0.557193556,-2.582059377,-1.699898927,-17.0736594,-4.299663337,-9.600000144,-3,-4,-17.94290884,0.450617284,0.426665963,0.239980369,0.128857607,0.299020838,0.238946038,0.299506578,0.367803645,0.2895651254235514,,81.61916658,-2.861284323,-140.410091,9.006347682327032,5.901675554695174,7.815462174285894,3.2271884785861373,0.9607660356096135,0.29330474148201097,0.7234,0.444860688,0.109781843,92.25304214465815,3.9539217619318707,,3.979544778187252,4.197796930370055,14.106239484623075,2201,1458,13152,4384,1605,97,63,33,401,160,128,160,38,93,31,9,44,0.98406178,,3.722222222,4.314814815
2018,STL,162,88,74,3.8527262683229835,727,162,68,1,1,43,89,21,1455.1,6271,1354,691,623,144,593,49,67,63,4,1337,2464,5498,6200,1369,907,248,9,205,759,725,525,40,1380,80,48,46,92,63,32,0.248999636,P,13098,-5.255926959,-2,-3,-2,-8,-8,16,11,-2,-2.10629987,3.7164130471646786,26.000368235982023,-14.64151484,12.96892356686294,1.6055863368847334,-1.184999959,-37,-27,-26.43955993,0.543209877,0.546793639,0.222580645,0.160240087,0.293865185,0.248999636,0.320923427,0.409239723,0.3157614053631937,,99.35396867,12.884958267211914,7.898848658508946,9.692953923367895,21.51567874557282,8.268210306176291,3.6672017289173824,0.8905177891468854,0.2929782082324455,0.73,0.446462715,0.105263157,93.67643605070403,3.8527262683229835,,3.9698668394110728,4.236062869425574,14.407109587918967,2297,1458,13098,4366,1540,133,61,71,374,151,122,151,22,47,13,7,63,0.97797649,,4.685185185,4.265432099
2018,TBR,162,90,72,3.7470644114646716,715,162,39,0,0,52,113,21,1448.1,5992,1236,646,603,164,501,34,53,55,6,1421,2371,5475,6195,1415,948,274,43,150,716,664,540,17,1388,101,50,28,122,128,51,0.258447488,1B,13035,-5.454174003,1,-5,3,4,3,19,24,40,-3.307320952,-1.132280983,20.523605505470186,-7.188350728,8.895642750576371,0.44102233177523725,-12.10499998,0,1,-9.323141251,0.555555556,0.551259608,0.224051654,0.147945206,0.317281163,0.258447488,0.333441453,0.406392694,0.3222309436463092,,106.63011817684666,-0.284896949,48.64352244447564,-34.93156632,23.044984538593642,8.830146814,3.1132326204706473,1.0191020953237249,0.27822475992732937,0.7331,0.438803719,0.11476557,94.04814909523843,3.7470644114646716,,3.8177371877759936,3.9752645227099848,17.41311244154349,2213,1458,13035,4345,1483,85,39,45,346,139,106,138,49,78,27,17,55,0.98562489,,4.419753086,3.987654321
2018,TEX,162,67,95,4.9245306307022645,668,162,50,1,0,42,90,14,1431,6231,1516,848,783,222,491,23,72,57,8,1121,2300,5453,6163,1308,824,266,24,194,737,696,555,16,1484,88,34,33,104,74,35,0.239867962,C,12879,-17.40095107,-3,-2,3,0,-3,-15,7,-32,8.394862663000822,1.9771564602851868,12.665604067966342,2.592176009202376,25.62981355562806,3.978476855511095,-23.84999973,10,7,-34.62392553,0.413580247,0.430310242,0.240791822,0.164313222,0.292465213,0.239867962,0.318270799,0.404181184,0.31458917654999574,,88.58430300425842,7.216648530680686,-77.38646699,-22.669232,11.222072023487605,7.0503178,3.088051774808189,1.3962270753715231,0.2991907514450867,0.6962,0.429995569,0.141491395,93.03729869960215,4.9245306307022645,,4.790759357897187,4.584873660414617,10.856210160534829,2117,1458,12879,4293,1558,120,59,59,415,170,131,169,39,76,18,13,57,0.97990286,,4.549382716,5.234567901
2018,TOR,162,73,89,4.852594163389381,752,162,57,0,0,39,83,20,1433.2,6265,1476,832,773,208,551,19,67,71,5,1298,2435,5477,6076,1336,783,320,16,217,709,680,499,15,1387,58,37,5,118,47,30,0.243929158,CF,12903,14.609740187879652,0,-1,-1,-2,-4,-51,8,-54,-4.786074666,1.3429405447095633,-46.78863211,2.637941651,-47.59383157,-6.420713287,15.334999913349748,-37,-29,-38.42603297,0.450617284,0.420687,0.228275181,0.18312945,0.286189258,0.243929158,0.311810245,0.427058608,0.318567338,,99.67983226930178,-27.1419206,-29.67965811,-33.52906403,14.71126331841192,8.148340522741806,3.4589642742917834,1.3057433195148656,0.30620623037913547,0.7,0.425413078,0.126597687,91.85336755653384,4.852594163389381,,4.528949586,4.535643558871889,8.493337495136075,2235,1458,12903,4301,1447,101,54,47,337,138,110,138,32,136,39,8,71,0.98273209,,4.37654321,5.135802469
2018,WSN,162,82,80,4.039417829515081,724,162,74,2,1,40,82,14,1446,6087,1320,682,649,198,487,37,76,42,6,1417,2441,5517,6288,1402,902,284,25,191,771,737,631,56,1289,59,40,41,104,119,33,0.254123617,CF,13014,-4.84940802,0,2,-5,-2,0,-5,1,-7,-5.103603345,-6.365950644,-14.99852455,13.450937137917208,-13.0171227,-3.516936455,-6.710000022,-1,-3,-9.07890691,0.50617284,0.561023628,0.204993638,0.164400943,0.297032131,0.254123617,0.334880742,0.41852456,0.32529094819586646,,100.84287803227822,8.421661697,14.497446786779543,21.133406391367316,23.652287450183902,8.819499328848798,3.0311193882493748,1.2323647615469737,0.2870299309286262,0.7479,0.411793855,0.128321451,93.39929005910814,4.039417829515081,,4.148673268,4.130994033579796,16.429442197317258,2247,1458,13014,4338,1363,64,37,26,266,115,75,115,29,75,43,10,42,0.98889853,,4.759259259,4.209876543
2019,ARI,162,85,77,4.245054102339878,719,162,67,0,0,45,90,24,1465,6230,1400,743,691,220,516,38,62,49,4,1427,2418,5633,6315,1419,871,288,40,220,813,778,540,36,1360,70,40,31,120,88,14,0.251908396,CF,13185,3.4256170401349664,-1,3,5,6,8,27,38,91,9.658245455473661,0.24295109882950783,7.897839993296657,3.181830335124687,20.980857689122786,4.743174383667754,5.1299999207258224,29,22,42.29693009,0.524691358,0.544896283,0.215360253,0.182496006,0.292939164,0.251908396,0.322934903,0.434404402,0.3191834725397805,,93.37336498123499,18.25777296232991,-37.47950586,79.80924496799707,23.66655725669586,8.766558905989877,3.169968041689402,1.3515367619605978,0.29463171036204744,0.7395,0.431363088,0.151515151,92.46176945,4.245054102339878,,4.401724076692359,4.421061997524636,12.861713599413633,2323,1458,13185,4395,1560,86,45,40,319,140,98,139,18,47,31,6,49,0.98576395,,5.018518519,4.586419753
2019,ATL,162,97,65,4.200135821722686,737,162,76,1,0,44,106,22,1450.2,6243,1421,743,677,203,548,33,69,70,3,1393,2411,5560,6302,1432,877,277,29,249,855,824,619,39,1467,60,35,25,104,89,28,0.257553956,P,13056,15.79868503,-1,-1,0,2,3,10,-2,19,5.274262120015919,0.7143052499741316,-30.707683,14.428772628554725,-10.29034078,-0.133502354,16.94500002078712,1,0,2.7077585874294847,0.598765432,0.569745003,0.232783243,0.194604317,0.304975509,0.257553956,0.336467963,0.452158273,0.33207237122053135,,100.97999062395672,11.006956138415262,18.341850182323494,63.16147234290838,27.431149795682032,8.642229246173857,3.3998145203900028,1.2594203424072454,0.3022332506203474,0.7384,0.451962436,0.150147928,93.24525029138296,4.200135821722686,,4.3886417333125145,4.423390728333353,12.409336836979492,2205,1458,13056,4352,1522,78,46,30,376,158,115,157,26,76,20,24,70,0.98689516,,5.277777778,4.586419753
2019,BAL,162,54,108,5.669440451097214,695,162,41,0,0,27,57,27,1443,6396,1544,981,909,305,561,11,80,75,6,1248,2386,5596,6189,1379,889,252,25,213,729,698,462,8,1435,71,37,22,111,84,30,0.246426018,P,12987,-20.62146003,0,0,6,-18,-8,-24,14,-53,-17.54535082,5.685183875262737,-1.0111867,-16.61322436,-29.48455096,-5.918525385,-19.38000041,-33,-27,-41.67903059,0.333333333,0.355764017,0.231862982,0.168155826,0.292597239,0.246426018,0.310087577,0.414581844,0.3078084938438653,,88.25817193,1.9608024046756327,-91.35148504,-72.9870571,5.768267627113567,7.783786229889244,3.498961598531944,1.9022875000931245,0.294859591,0.6849,0.405006705,0.173888255,92.41601364724293,5.669440451097214,,5.564669041913428,5.2348497106044585,6.895335422130302,2306,1458,12987,4329,1442,108,46,59,375,158,114,158,29,82,25,16,75,0.98162953,,4.5,6.055555556
2019,BOS,162,84,78,4.6988490941637515,794,162,55,1,1,33,82,28,1471,6399,1423,828,768,215,605,22,76,81,6,1633,2455,5770,6475,1554,937,345,27,245,901,857,590,36,1382,49,44,20,127,68,30,0.26932409,C,13239,9.555849101801869,0,1,-9,13,-4,-9,2,5,15.038948629051447,-5.893555694,-3.830748022,5.504095121170394,10.818736467510462,3.269832311438062,14.089999773539603,4,2,43.87382353927415,0.518518519,0.542145808,0.213436293,0.196533795,0.312634344,0.26932409,0.339841933,0.465857885,0.33796248854702093,,105.95808475215276,-7.013719291,41.68707976817947,11.77739998139441,27.927194667933506,9.991172618189331,3.7015673202722263,1.3154330146421962,0.3121447028423773,0.7077,0.426205191,0.144489247,93.64160378,4.6988490941637515,,4.282671812502548,4.394800765959064,16.513962127035484,2286,1458,13239,4413,1436,88,53,33,263,115,80,115,29,70,31,15,81,0.9851777,,5.561728395,5.111111111
2019,CHC,162,84,78,4.100551617157537,738,162,69,1,1,38,71,28,1442,6190,1376,717,657,195,534,16,80,60,1,1444,2429,5461,6195,1378,826,270,26,256,814,783,581,33,1460,83,39,30,127,45,24,0.252334737,2B,12978,-1.959479899,1,0,5,5,4,34,-12,29,0.7164654101943597,6.394436787813902,-2.703891188,7.472603563393932,11.879617524566129,1.8196600152806173,-8.250000186,33,24,28.803831412339115,0.518518519,0.563103974,0.23567393,0.199597143,0.296511627,0.252334737,0.33127839,0.45193188,0.3296439255495247,,100.37932527038112,-2.221191719,0.5810166339778924,64.92817485891283,25.546335060430607,9.012475700419305,3.3328684376896875,1.2170586991563466,0.2999745999491999,0.7414,0.458794587,0.149539877,92.36279014,4.100551617157537,,4.246602774792346,4.287467686853651,16.908845253288746,2388,1458,12978,4326,1619,118,59,58,380,143,119,143,41,91,25,10,60,0.98053769,,5.024691358,4.425925926
2019,CHW,161,72,89,4.905615216683819,697,161,53,6,2,33,73,16,1412.2,6159,1438,832,770,238,582,30,51,71,5,1312,2311,5529,6042,1443,981,260,20,182,708,676,378,13,1549,66,32,36,114,63,28,0.26098752,P,12714,-15.14597302,2,1,7,-3,-3,-44,26,-27,-0.961290239,5.578782305121422,-12.90627666,-10.9077806,-19.19657676,-2.469167669,-18.35999977,-17,-14,-8.63780858,0.447204969,0.419999196,0.256372062,0.153011394,0.329242819,0.26098752,0.314238134,0.413998914,0.3091486403159051,,91.63431518451463,5.335723593,-59.62130921,-42.68716284,11.276989001835107,8.358658654921001,3.707880592350627,1.5162810669749986,0.30181086519114686,0.713,0.43162188,0.158878504,94.44459443308335,4.905615216683819,,4.890980002808365,4.810163781544315,13.217171108815819,2150,1449,12714,4238,1525,117,65,50,423,173,139,172,26,76,26,13,71,0.98010204,,4.397515528,5.167701863
2019,CIN,162,75,87,4.180805905131178,697,162,65,0,0,46,85,23,1438,6057,1270,711,668,214,536,31,58,35,8,1552,2462,5450,6100,1328,839,235,27,227,701,679,492,25,1436,89,33,30,111,80,38,0.243669724,P,12942,6.208090017316863,2,-3,5,7,5,10,16,41,-2.83790898,1.7630937611684203,-0.843489536,0.4091452203283552,-1.509164866,-0.569445745,2.865000108256936,27,21,11.196257613424839,0.462962963,0.492918202,0.235409836,0.177981652,0.288219895,0.243669724,0.314808707,0.421651376,0.31188151332632874,,84.96050220044907,-16.68005764,-137.9952325,56.16393953748047,10.941280165238856,9.713489168807769,3.3546586304645385,1.3393599755959165,0.28563700297538547,0.737,0.443460135,0.163733741,94.39400906,4.180805905131178,,4.229308791781946,4.1026710354044775,19.825664955191314,2383,1458,12942,4314,1460,91,39,51,300,128,94,128,25,88,26,10,35,0.98448423,,4.327160494,4.388888889
2019,CLE,162,93,69,3.793646019115658,684,162,81,6,5,42,77,16,1437.2,6008,1308,657,606,207,450,19,62,42,2,1508,2321,5425,6124,1354,827,286,18,223,769,731,563,30,1332,50,46,40,110,103,35,0.249585253,P,12939,19.69748194888234,7,1,2,8,11,-1,19,66,13.48352600634098,-0.450960708,8.070058238779893,11.840963444661611,32.94358159956846,7.013510643,12.979999951086938,32,25,44.36325399132931,0.574074074,0.578059843,0.217504898,0.182672811,0.288815117,0.249585253,0.323307034,0.432258064,0.318972174,,97.41375176,4.293107039760798,-16.25421912,37.29716273956001,23.545765691057042,9.440294054168996,2.817063875580934,1.2958493827672295,0.2911928061359429,0.76,0.397066262,0.135648754,93.16337168302468,3.793646019115658,,4.056346829910229,4.295993012277614,21.04280787240714,2150,1458,12939,4313,1322,83,35,47,243,112,73,111,22,53,28,2,42,0.98548444,,4.74691358,4.055555556
2019,COL,162,71,91,5.578922371908709,752,162,46,1,1,28,62,23,1448.2,6423,1576,958,898,270,589,33,57,63,7,1264,2452,5660,6288,1502,914,323,41,224,835,803,489,25,1503,43,43,51,111,71,31,0.265371024,1B,13038,-15.045886,1,2,3,-12,7,34,13,40,-10.92334596,0.7564020976424217,3.2953316047787666,-3.908117709,-10.7796923,-2.894209549,-12.53999983,12,7,1.844238707100469,0.438271605,0.431721207,0.239026717,0.190282686,0.321428571,0.265371024,0.326222935,0.45565371,0.3278859746628913,,87.22125552381159,1.610268809599802,-104.9903928,24.457229416817427,11.649529856179775,7.852737058009585,3.6592263664300995,1.6774042766317943,0.3078010841385812,0.6855,0.460846084,0.190409026,94.09918040074486,5.578922371908709,,5.229656243806417,4.7538373699223335,6.024699454195797,2242,1458,13038,4346,1758,97,51,45,398,169,127,169,22,75,30,8,63,0.98435736,,5.154320988,5.913580247
